location,mintemp,maxtemp,rainfall,evaporation,sunshine,winddir,windspeed,humidity,pressure,cloud,temp,raintoday,raintom
Newcastle,NA,24,3.2,NA,NA,NA,0,60,NA,7,23.4,Yes,Yes
Newcastle,12.7,26,4.4,NA,NA,NA,NA,23,NA,1,25.4,Yes,No
Newcastle,14.5,24.4,0,NA,NA,NW,46,28,NA,8,21.5,No,Yes
Newcastle,13.4,25,1.4,NA,NA,NW,37,26,NA,5,24.2,Yes,No
Newcastle,12,23.5,0,NA,NA,NW,6,21,NA,4,22.5,No,No
Newcastle,7.5,21.2,0,NA,NA,SE,4,50,NA,1,19.2,No,No
Newcastle,13.2,20.7,0,NA,NA,SE,4,51,NA,4,20.5,No,No
Newcastle,8.9,23.7,0,NA,NA,SE,9,54,NA,1,22,No,No
Newcastle,12.4,27,0,NA,NA,SE,6,48,NA,0,26,No,No
Newcastle,13,34.8,0,NA,NA,NW,9,25,NA,1,32.8,No,No
Newcastle,17.8,23.5,0,NA,NA,NE,7,59,NA,5,23.2,No,No
Newcastle,15.1,31,0,NA,NA,SE,6,51,NA,1,28.5,No,No
Newcastle,18.4,24.2,0,NA,NA,SE,6,56,NA,1,23.5,No,No
Newcastle,15,22.5,0,NA,NA,S,13,78,NA,8,19.3,No,Yes
Newcastle,14.8,18.8,16.8,NA,NA,SE,19,74,NA,8,17,Yes,Yes
Newcastle,14.8,20,5.6,NA,NA,SE,6,67,NA,8,19.6,Yes,No
Newcastle,15.2,25.2,0,NA,NA,SE,6,61,NA,3,24.5,No,No
Newcastle,18,25,0,NA,NA,SE,9,55,NA,4,24.2,No,No
Newcastle,15,26,0,NA,NA,SE,4,59,NA,1,24.8,No,No
Newcastle,18.6,25.4,0,NA,NA,SE,11,60,NA,1,24,No,No
Newcastle,15,27,0,NA,NA,SE,4,55,NA,1,26.2,No,No
Newcastle,14.4,26.8,0,NA,NA,SE,4,66,NA,2,25.4,No,No
Newcastle,16.5,38,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,19.2,22.2,0,NA,NA,SE,4,72,NA,8,20.5,No,No
Newcastle,18.4,22.2,0,NA,NA,SE,4,73,NA,8,20.2,No,Yes
Newcastle,18.4,22,5.4,NA,NA,SE,4,73,NA,8,20.2,Yes,Yes
Newcastle,17.5,23.5,2.6,NA,NA,SE,6,66,NA,8,22.8,Yes,Yes
Newcastle,17.8,22.8,7.8,NA,NA,SE,6,98,NA,8,19.8,Yes,Yes
Newcastle,16.8,25.5,4.2,NA,NA,E,6,55,NA,1,24.5,Yes,No
Newcastle,13,26.8,0,NA,NA,SE,4,49,NA,0,26.5,No,No
Newcastle,13.8,26,0,NA,NA,SE,4,63,NA,0,24.5,No,No
Newcastle,14,31.2,0,NA,NA,NE,4,34,NA,0,31,No,Yes
Newcastle,18.2,23.8,1.8,NA,NA,SE,19,66,NA,7,21.4,Yes,No
Newcastle,12,27,0,NA,NA,NE,4,55,NA,1,26,No,No
Newcastle,16,27.5,0,NA,NA,SE,28,58,NA,1,25.5,No,No
Newcastle,20.2,34.5,0,NA,NA,SE,9,44,NA,4,32,No,Yes
Newcastle,19.8,22.6,2.4,NA,NA,SE,9,61,NA,8,21.3,Yes,No
Newcastle,15.8,26.5,0,NA,NA,SE,9,55,NA,0,25.5,No,No
Newcastle,16.8,33,0,NA,NA,SE,2,46,NA,1,31.5,No,No
Newcastle,19.8,42,0,NA,NA,NE,9,23,NA,5,40.6,No,Yes
Newcastle,22.4,31.7,7,NA,NA,SE,6,62,NA,5,25.8,Yes,No
Newcastle,18.8,41.7,0,NA,NA,NW,15,19,NA,6,40.2,No,No
Newcastle,20.4,23.8,0,NA,NA,SE,9,63,NA,8,22.5,No,Yes
Newcastle,17.2,23.5,5.8,NA,NA,SE,4,96,NA,8,19.2,Yes,Yes
Newcastle,18.2,28.8,5.4,NA,NA,SE,9,61,NA,1,27.8,Yes,No
Newcastle,18.3,31,0,NA,NA,NE,2,58,NA,1,29.5,No,Yes
Newcastle,21.4,35,2,NA,NA,NW,11,76,NA,1,34.2,Yes,No
Newcastle,18.5,39.5,0,NA,NA,NW,6,NA,NA,2,NA,No,No
Newcastle,21,33.4,0,NA,NA,NW,19,17,NA,0,32,No,No
Newcastle,17.2,24.2,0,NA,NA,SW,7,85,NA,6,18,No,Yes
Newcastle,14.2,20.8,18.2,NA,NA,SE,22,62,NA,6,19.8,Yes,No
Newcastle,13.2,21.9,0.8,NA,NA,SW,9,56,NA,6,20.4,No,No
Newcastle,10.2,25,0,NA,NA,SE,2,50,NA,1,23.7,No,No
Newcastle,13.8,28.5,0,NA,NA,SE,19,69,NA,1,23.6,No,No
Newcastle,18.2,25.2,0,NA,NA,SW,9,66,NA,4,23.8,No,No
Newcastle,17.9,27,0,NA,NA,SE,19,62,NA,2,26.5,No,No
Newcastle,19.5,36.4,0,NA,NA,SE,9,51,NA,1,31,No,No
Newcastle,21.5,NA,0,NA,NA,NE,7,60,NA,1,27.5,No,No
Newcastle,NA,29.7,0,NA,NA,SE,9,62,NA,6,23,No,No
Newcastle,20.2,29.7,0,NA,NA,NE,4,78,NA,8,25.2,No,No
Newcastle,21.2,28.8,0.2,NA,NA,SE,19,33,NA,5,24,No,No
Newcastle,17.8,29,0,NA,NA,SE,22,42,NA,1,28.5,No,No
Newcastle,17.4,27.2,0,NA,NA,SE,22,65,NA,1,26,No,No
Newcastle,21,25.2,0,NA,NA,SE,9,71,NA,8,23,No,No
Newcastle,19.6,26.2,0,NA,NA,NE,9,62,NA,7,25.5,No,No
Newcastle,20.3,32.5,0,NA,NA,SE,15,52,NA,1,32,No,No
Newcastle,20.3,40.3,0,NA,NA,NE,9,36,NA,2,37.5,No,No
Newcastle,21.7,23,0,NA,NA,NW,9,89,NA,8,21.7,No,No
Newcastle,16.2,29.4,0,NA,NA,SE,9,38,NA,1,27,No,No
Newcastle,20,25.8,0,NA,NA,NE,4,56,NA,7,25.2,No,No
Newcastle,18.5,29.2,0,NA,NA,NE,6,55,NA,5,26.6,No,Yes
Newcastle,18.5,33.5,5.6,NA,NA,NE,4,30,NA,3,33.5,Yes,No
Newcastle,17.4,30.5,0,NA,NA,SE,7,48,NA,1,29.8,No,No
Newcastle,19.7,33.5,0,NA,NA,NE,19,53,NA,5,31,No,No
Newcastle,22.2,28,0,NA,NA,NA,NA,NA,NA,NA,NA,No,Yes
Newcastle,18.8,21.8,11,NA,NA,SE,4,92,NA,8,20.5,Yes,Yes
Newcastle,18.2,22.8,26.8,NA,NA,NA,0,93,NA,8,22.2,Yes,Yes
Newcastle,19.6,24.6,5.4,NA,NA,NA,0,83,NA,8,23.5,Yes,Yes
Newcastle,19.8,25,3.4,NA,NA,SE,28,69,NA,6,23.8,Yes,Yes
Newcastle,19.4,25,2.8,NA,NA,SE,15,66,NA,7,24,Yes,No
Newcastle,20.4,26.5,1,NA,NA,E,4,78,NA,8,26,No,No
Newcastle,21.4,30,0,NA,NA,NW,7,4,NA,8,28.6,No,Yes
Newcastle,22,25.8,1.2,NA,NA,NA,0,83,NA,8,25,Yes,Yes
Newcastle,19.6,22.2,22,NA,NA,SE,6,89,NA,8,20.6,Yes,Yes
Newcastle,18.4,25.2,2.6,NA,NA,SE,11,61,NA,7,25,Yes,No
Newcastle,16.2,30.2,0,NA,NA,NE,7,58,NA,0,29.4,No,No
Newcastle,19.6,29.5,0,NA,NA,SE,15,73,NA,3,26.2,No,No
Newcastle,20.5,NA,0.6,NA,NA,SE,7,77,NA,7,24.2,No,No
Newcastle,NA,27.6,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,18.8,35.2,0,NA,NA,SE,6,44,NA,2,34,No,No
Newcastle,20,34.2,0,NA,NA,SW,4,57,NA,1,30.2,No,No
Newcastle,21.3,26.2,0.4,NA,NA,NE,6,76,NA,8,25,No,No
Newcastle,21.4,35.2,0,NA,NA,SE,6,48,NA,0,34,No,No
Newcastle,23.4,30.2,0,NA,NA,SE,13,86,NA,6,26.8,No,Yes
Newcastle,20,25.5,11.8,NA,NA,SE,6,90,NA,8,22.5,Yes,No
Newcastle,20.6,26,0,NA,NA,NA,NA,76,NA,7,25,No,No
Newcastle,18.6,28.2,0,NA,NA,NE,4,59,NA,2,27.4,No,No
Newcastle,19,35.2,0,NA,NA,SE,28,64,NA,6,26.2,No,Yes
Newcastle,17.5,28.5,12,NA,NA,SW,15,19,NA,1,27.4,Yes,No
Newcastle,14,26.6,0,NA,NA,NE,4,38,NA,2,25,No,No
Newcastle,13.5,33.2,0,NA,NA,SW,6,15,NA,1,32.6,No,No
Newcastle,17.5,32.4,0,NA,NA,SE,6,49,NA,1,30,No,No
Newcastle,21.6,39,0,NA,NA,NE,7,25,NA,1,38,No,No
Newcastle,23,42,0,NA,NA,NW,9,15,NA,2,41.4,No,No
Newcastle,20.5,25.5,0,NA,NA,SE,4,68,NA,7,24.6,No,No
Newcastle,22.2,29.4,0,NA,NA,SE,6,71,NA,6,27.8,No,Yes
Newcastle,22.4,32,5,NA,NA,SE,4,73,NA,3,29.5,Yes,Yes
Newcastle,23.2,27.2,1.6,NA,NA,SE,9,75,NA,6,26.7,Yes,No
Newcastle,22.2,28,0,NA,NA,NE,2,81,NA,6,25.8,No,Yes
Newcastle,19.4,30.2,27.8,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes
Newcastle,19.6,26.7,21.8,NA,NA,S,11,77,NA,7,25.5,Yes,Yes
Newcastle,21.6,28.5,2.2,NA,NA,NE,15,76,NA,NA,27.3,Yes,No
Newcastle,21.2,28.8,0,NA,NA,NE,9,74,NA,5,26.8,No,No
Newcastle,21.5,27.2,0,NA,NA,S,28,67,NA,7,23.5,No,Yes
Newcastle,22.2,29.5,1.2,NA,NA,SE,28,58,NA,4,28.5,Yes,Yes
Newcastle,22.2,29,1.8,NA,NA,SE,28,75,NA,7,27.5,Yes,Yes
Newcastle,22.4,29.8,1.6,NA,NA,NA,0,78,NA,6,28.5,Yes,No
Newcastle,22.2,28.5,0,NA,NA,SE,6,93,NA,8,24.8,No,No
Newcastle,22.4,27.2,0.2,NA,NA,SE,7,76,NA,6,26.2,No,Yes
Newcastle,21.7,29.8,1.2,NA,NA,SE,9,64,NA,3,28.8,Yes,No
Newcastle,21,NA,0,NA,NA,SE,6,70,NA,6,27.5,No,No
Newcastle,NA,NA,0,NA,NA,SE,9,57,NA,NA,30.4,No,No
Newcastle,NA,31.7,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,19.4,37.7,0,NA,NA,NW,9,NA,NA,3,31.5,No,No
Newcastle,22.8,31.9,0,NA,NA,NA,NA,59,NA,4,30,No,No
Newcastle,22.4,31.6,0.4,NA,NA,NA,0,69,NA,8,28.8,No,Yes
Newcastle,NA,31.7,4.6,NA,NA,NW,2,60,NA,4,30.6,Yes,No
Newcastle,18.3,27.2,0,NA,NA,SE,15,61,NA,5,25.2,No,No
Newcastle,19.2,26.2,0,NA,NA,WSW,11,61,NA,5,25,No,No
Newcastle,20.4,26,0,NA,NA,SE,19,49,NA,5,24.2,No,No
Newcastle,20.7,26,0.2,NA,NA,SE,6,59,NA,8,24.8,No,No
Newcastle,17.5,30.8,0.4,NA,NA,NA,NA,51,NA,1,29,No,No
Newcastle,17.8,35,0,NA,NA,SE,4,31,NA,3,34.4,No,No
Newcastle,19.3,37.2,0,NA,NA,NW,7,27,NA,4,36.1,No,No
Newcastle,21.4,33.7,0,NA,NA,SE,22,75,NA,8,23.8,No,No
Newcastle,20.8,25.2,0,NA,NA,SE,6,55,NA,8,24.5,No,No
Newcastle,19.4,26.5,0,NA,NA,SE,19,48,NA,2,24.9,No,No
Newcastle,17.2,27.9,0.4,NA,NA,SE,6,57,NA,6,26.2,No,No
Newcastle,18.2,31.8,0,NA,NA,SE,15,53,NA,2,30.2,No,No
Newcastle,NA,30.8,0,NA,NA,SE,6,44,NA,6,30.5,No,Yes
Newcastle,NA,21.4,14.2,NA,NA,SE,6,85,NA,8,19.9,Yes,Yes
Newcastle,NA,23,5,NA,NA,SE,19,66,NA,8,20.3,Yes,Yes
Newcastle,17.2,24.8,2,NA,NA,SE,11,62,NA,6,23.5,Yes,No
Newcastle,19,28.2,0.2,NA,NA,SE,4,60,NA,7,26.8,No,No
Newcastle,20,28.5,0,NA,NA,N,6,65,NA,8,24.8,No,Yes
Newcastle,20.8,28.8,15.2,NA,NA,SE,2,76,NA,7,26.9,Yes,No
Newcastle,21,29.4,0,NA,NA,NE,22,63,NA,6,27,No,No
Newcastle,21.1,33.2,0,NA,NA,SE,2,59,NA,3,29.6,No,No
Newcastle,18,31.2,0,NA,NA,NW,9,31,NA,1,30.5,No,No
Newcastle,16,24.8,0,NA,NA,SW,6,92,NA,8,20.3,No,Yes
Newcastle,18,24,12.6,NA,NA,SE,9,47,NA,4,22.8,Yes,No
Newcastle,19.9,24.7,0,NA,NA,SE,15,51,NA,3,23.4,No,Yes
Newcastle,17,23.2,20.4,NA,NA,SE,4,59,NA,7,22.1,Yes,Yes
Newcastle,16.7,25.2,12.8,NA,NA,SE,4,55,NA,5,23.5,Yes,No
Newcastle,17.7,25,0,NA,NA,SE,4,65,NA,6,24,No,No
Newcastle,15,26.2,0,NA,NA,SE,4,48,NA,2,24.8,No,No
Newcastle,13.8,26.8,0,NA,NA,SE,7,51,NA,1,26.2,No,No
Newcastle,14.4,27.8,0,NA,NA,SE,7,58,NA,1,26.5,No,No
Newcastle,15,30.5,0,NA,NA,NA,0,42,NA,1,30,No,No
Newcastle,17.2,31.5,0,NA,NA,SE,6,49,NA,1,29.8,No,No
Newcastle,16.4,34.5,0,NA,NA,NW,6,30,NA,3,33.5,No,No
Newcastle,20.2,26.2,0,NA,NA,SE,4,56,NA,2,25.2,No,No
Newcastle,19,28.4,0,NA,NA,SE,6,74,NA,1,27.7,No,No
Newcastle,17.4,27.8,0,NA,NA,SE,7,67,NA,5,25.7,No,No
Newcastle,19.8,27,0,NA,NA,SE,9,76,NA,1,26,No,No
Newcastle,16.3,34.3,0,NA,NA,NW,7,32,NA,3,34,No,No
Newcastle,19,29.5,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,17.8,31,0,NA,NA,SE,6,80,NA,1,30,No,No
Newcastle,19.2,31.1,0,NA,NA,SE,4,60,NA,8,27.5,No,Yes
Newcastle,19.7,22,1.4,NA,NA,NA,0,95,NA,8,21,Yes,Yes
Newcastle,18.4,23.2,31.4,NA,NA,SE,22,71,NA,7,22.2,Yes,No
Newcastle,14.8,24.5,0,NA,NA,SE,7,56,NA,1,24,No,No
Newcastle,15.9,23.3,0,NA,NA,SE,19,53,NA,4,22.4,No,No
Newcastle,13.3,24.3,0,NA,NA,SW,9,56,NA,2,22.8,No,No
Newcastle,15.8,23,0.6,NA,NA,SW,9,53,NA,4,21.9,No,No
Newcastle,15.8,23.2,0.4,NA,NA,SE,4,58,NA,7,21.7,No,No
Newcastle,14.4,25,0,NA,NA,NE,4,60,NA,7,23.4,No,Yes
Newcastle,17.6,23.5,3.4,NA,NA,NE,2,79,NA,8,23,Yes,Yes
Newcastle,18.4,29.7,3,NA,NA,SW,4,38,NA,6,29.3,Yes,No
Newcastle,16.5,24.9,0,NA,NA,SE,9,57,NA,5,22.2,No,No
Newcastle,13.5,28.6,0,NA,NA,NE,2,40,NA,2,27.7,No,No
Newcastle,15.8,28.4,0,NA,NA,NW,19,44,NA,6,27.5,No,No
Newcastle,14.2,25.5,0,NA,NA,NW,11,19,NA,3,23.6,No,No
Newcastle,8.3,22.5,0,NA,NA,SE,11,56,NA,2,20.3,No,No
Newcastle,9.5,25.2,0,NA,NA,SE,4,52,NA,1,24.4,No,No
Newcastle,11,25.2,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,15.2,23,0,NA,NA,SE,19,70,NA,6,21.4,No,No
Newcastle,13,25,0,NA,NA,SE,9,29,NA,3,23.7,No,No
Newcastle,13.8,25.5,0,NA,NA,SE,6,71,NA,3,23.5,No,No
Newcastle,16.5,26.5,0,NA,NA,SE,9,67,NA,2,24.5,No,No
Newcastle,15.6,26.3,0.4,NA,NA,SE,6,63,NA,4,24.5,No,No
Newcastle,15.2,NA,0,NA,NA,SE,4,61,NA,1,25.4,No,No
Newcastle,NA,29,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,13.2,30.5,0,NA,NA,NA,0,32,NA,1,30,No,No
Newcastle,15,28.2,0,NA,NA,NA,0,45,NA,7,26.5,No,Yes
Newcastle,17.5,20,6.2,NA,NA,W,2,97,NA,7,18.2,Yes,Yes
Newcastle,12.5,21.6,9.8,NA,NA,NA,0,48,NA,7,20.6,Yes,No
Newcastle,9.2,22.2,0,NA,NA,SW,4,39,NA,7,21.8,No,No
Newcastle,10.6,24.4,0,NA,NA,NW,15,31,NA,0,24.3,No,No
Newcastle,13.3,25,0,NA,NA,NW,9,34,NA,0,24.4,No,No
Newcastle,9.5,22.8,0,NA,NA,NA,0,95,NA,8,17,No,Yes
Newcastle,16,22.2,12.8,NA,NA,NA,0,79,NA,6,21,Yes,No
Newcastle,12.8,26.5,0.4,NA,NA,NW,19,39,NA,8,26,No,No
Newcastle,13,25.2,0,NA,NA,SE,4,67,NA,5,22.5,No,No
Newcastle,14.3,NA,0.2,NA,NA,NE,4,58,NA,7,22.2,No,No
Newcastle,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,NA,25.5,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,9.7,26.5,0,NA,NA,NW,11,31,NA,5,25.6,No,No
Newcastle,8,19.8,0,NA,NA,SW,4,27,NA,1,18.2,No,No
Newcastle,6.2,21.2,0,NA,NA,SW,6,33,NA,1,20.5,No,No
Newcastle,8.8,20.7,0,NA,NA,SW,6,37,NA,1,19.5,No,No
Newcastle,7.5,21.7,0,NA,NA,SE,9,46,NA,3,20.3,No,No
Newcastle,9.4,21,0,NA,NA,NA,0,80,NA,6,18.5,No,Yes
Newcastle,11.5,17.8,5.6,NA,NA,SE,6,61,NA,8,16.8,Yes,Yes
Newcastle,12.4,17.7,15.4,NA,NA,SW,19,71,NA,8,17.5,Yes,Yes
Newcastle,12.4,20,5.8,NA,NA,SE,4,74,NA,6,18.2,Yes,Yes
Newcastle,9.7,20.5,5.8,NA,NA,SE,4,64,NA,6,19.4,Yes,No
Newcastle,11,20.7,0.4,NA,NA,SE,28,68,NA,6,18.1,No,Yes
Newcastle,NA,17,6.6,NA,NA,S,9,78,NA,7,15.9,Yes,Yes
Newcastle,12,18.7,8,NA,NA,SE,6,68,NA,2,17.5,Yes,No
Newcastle,9.6,20.5,0,NA,NA,NA,0,65,NA,8,19.3,No,Yes
Newcastle,12.4,18,10.6,NA,NA,NA,0,87,NA,6,17.7,Yes,Yes
Newcastle,13.3,18.8,2,NA,NA,NA,0,85,NA,8,16.4,Yes,Yes
Newcastle,14.8,20.2,40.2,NA,NA,SE,19,54,NA,4,19.5,Yes,No
Newcastle,12.2,20.8,0,NA,NA,NA,0,73,NA,4,18.2,No,Yes
Newcastle,13.2,17.4,7,NA,NA,NW,6,86,NA,8,16.5,Yes,Yes
Newcastle,12.8,18,3.2,NA,NA,NW,28,57,NA,5,16.9,Yes,No
Newcastle,13,19.5,0,NA,NA,SE,19,84,NA,6,18,No,Yes
Newcastle,13.6,18.5,9.6,NA,NA,SW,2,72,NA,7,18,Yes,Yes
Newcastle,6.7,20,2.2,NA,NA,SE,9,76,NA,5,18,Yes,Yes
Newcastle,14,20.5,1.8,NA,NA,S,22,75,NA,6,19,Yes,Yes
Newcastle,16,19,44.6,NA,NA,NA,0,97,NA,8,16.5,Yes,Yes
Newcastle,14.6,20,25.8,NA,NA,SE,35,59,NA,5,18.8,Yes,No
Newcastle,9.4,17.8,0.2,NA,NA,SE,15,53,NA,6,17.4,No,Yes
Newcastle,12,17.8,12.4,NA,NA,SE,4,63,NA,7,15.8,Yes,No
Newcastle,NA,18.4,0.8,NA,NA,NA,0,69,NA,4,16.5,No,No
Newcastle,NA,17.8,0.2,NA,NA,NW,37,37,NA,2,16.4,No,No
Newcastle,NA,17.2,0,NA,NA,NA,0,34,NA,1,15.7,No,No
Newcastle,NA,16.2,0,NA,NA,NW,11,47,NA,1,15,No,No
Newcastle,NA,16.7,0,NA,NA,SE,9,43,NA,2,15.3,No,No
Newcastle,NA,17.5,0,NA,NA,SW,6,65,NA,3,16.1,No,No
Newcastle,NA,18,0,NA,NA,SE,4,20,NA,1,17,No,No
Newcastle,NA,19.6,0,NA,NA,SE,4,72,NA,2,17.3,No,No
Newcastle,NA,18.5,0.2,NA,NA,NE,4,59,NA,1,17.5,No,No
Newcastle,NA,15,0.2,NA,NA,NA,0,94,NA,8,12.5,No,No
Newcastle,NA,18.2,0.1,NA,NA,NA,0,40,NA,1,16.5,No,No
Newcastle,NA,18.2,0,NA,NA,NW,7,39,NA,0,17,No,No
Newcastle,NA,19.5,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,NA,16.8,0,NA,NA,SE,4,96,NA,8,14.6,No,Yes
Newcastle,NA,16.8,33.6,NA,NA,NA,0,85,NA,7,16.4,Yes,Yes
Newcastle,NA,19.6,10.6,NA,NA,NE,4,53,NA,5,18,Yes,No
Newcastle,NA,19.2,0.8,NA,NA,NA,0,59,NA,6,17.5,No,No
Newcastle,NA,18.8,0.6,NA,NA,NA,0,68,NA,6,18.2,No,No
Newcastle,11.6,19.2,0.8,NA,NA,NNW,7,73,NA,7,17.7,No,No
Newcastle,5.2,16.2,0,NA,NA,SW,4,46,NA,1,15,No,No
Newcastle,3.5,16.9,0.2,NA,NA,NA,0,46,NA,1,15.3,No,No
Newcastle,4.2,14.9,0,NA,NA,NW,7,40,NA,0,13.6,No,No
Newcastle,3.9,14.5,0,NA,NA,SW,7,45,NA,1,13.4,No,No
Newcastle,4.6,17.2,0,NA,NA,NA,0,40,NA,6,15.5,No,No
Newcastle,6.7,13.7,0,NA,NA,NA,0,64,NA,8,13.4,No,No
Newcastle,7,16.3,0,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,5.8,17.2,0,NA,NA,NA,0,67,NA,6,16,No,Yes
Newcastle,8.8,16,7,NA,NA,NA,0,79,NA,7,15.2,Yes,Yes
Newcastle,9.5,17.7,4.2,NA,NA,NW,2,73,NA,6,16.2,Yes,No
Newcastle,11.5,16.2,0.4,NA,NA,SE,7,88,NA,7,14.9,No,Yes
Newcastle,10.4,17.2,9.8,NA,NA,SW,4,92,NA,7,14.2,Yes,Yes
Newcastle,10.6,16.3,7,NA,NA,NA,0,87,NA,7,15,Yes,Yes
Newcastle,7.6,18.4,15.4,NA,NA,SE,4,80,NA,6,16.5,Yes,No
Newcastle,9,17.2,0,NA,NA,NA,0,84,NA,7,16.8,No,No
Newcastle,12.4,17.5,0,NA,NA,NA,0,65,NA,6,17.4,No,No
Newcastle,12.5,18.5,0.8,NA,NA,NA,0,82,NA,8,17.8,No,Yes
Newcastle,13,17.8,3.6,NA,NA,NW,37,34,NA,2,16.8,Yes,No
Newcastle,11.2,17.7,0.4,NA,NA,SW,11,40,NA,3,16.2,No,No
Newcastle,4,16.4,0.1,NA,NA,SE,6,50,NA,2,15.5,No,No
Newcastle,5.5,17.3,0,NA,NA,SE,4,58,NA,2,16.4,No,No
Newcastle,4.4,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,6.3,17.8,0.1,NA,NA,NA,0,61,NA,7,16.4,No,No
Newcastle,8.8,17.5,0.1,NA,NA,SW,6,51,NA,6,16.5,No,Yes
Newcastle,8.5,15.7,10.8,NA,NA,SW,11,54,NA,5,14.9,Yes,No
Newcastle,4.5,16.2,0,NA,NA,SW,19,65,NA,5,14.8,No,Yes
Newcastle,7.8,18.1,9.4,NA,NA,W,4,59,NA,5,17.8,Yes,No
Newcastle,9.4,18.2,0.4,NA,NA,SE,19,72,NA,6,16.3,No,No
Newcastle,9,17.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,9.5,17.2,0.8,NA,NA,SE,19,67,NA,6,16.3,No,Yes
Newcastle,9.2,16.2,3.4,NA,NA,SE,4,69,NA,8,15.5,Yes,Yes
Newcastle,12.2,16,2.8,NA,NA,SW,4,96,NA,8,14.4,Yes,Yes
Newcastle,11.9,15,22.2,NA,NA,NA,0,93,NA,8,14.6,Yes,No
Newcastle,10.9,22,0.8,NA,NA,NW,2,72,NA,8,20.5,No,Yes
Newcastle,14,21,4.2,NA,NA,NW,28,49,NA,6,20.2,Yes,No
Newcastle,9.4,19.2,0.4,NA,NA,NW,28,46,NA,1,18.4,No,No
Newcastle,7.7,14.4,0.6,NA,NA,W,31,54,NA,3,13.2,No,Yes
Newcastle,8.2,16.2,27.4,NA,NA,SE,46,79,NA,6,15.6,Yes,Yes
Newcastle,5.6,18.5,23.7,NA,NA,SW,9,43,NA,1,18,Yes,No
Newcastle,5.7,17.5,0.1,NA,NA,NW,7,42,NA,1,17.2,No,No
Newcastle,4.8,16.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,No,No
Newcastle,6,17.2,0.1,NA,NA,S,4,41,NA,1,15.2,No,No
Newcastle,4.2,17.2,0.1,NA,NA,SE,4,61,NA,2,15.5,No,No
Newcastle,3.8,19.5,0.1,NA,NA,NA,0,59,NA,1,18.2,No,Yes
Newcastle,8.8,16.5,2,NA,NA,NE,2,94,NA,8,15.7,Yes,Yes
Newcastle,11.9,18,3.4,NA,NA,NW,37,47,NA,2,17.4,Yes,No
Newcastle,11.4,18,0.4,NA,NA,NW,22,41,NA,5,16.2,No,No
Newcastle,7.6,18.2,0.8,NA,NA,SE,7,46,NA,5,16.5,No,No
Newcastle,6.4,20.3,0,NA,NA,N,7,43,NA,0,19.5,No,No
Newcastle,7.2,20.2,0,NA,NA,NW,28,38,NA,2,19.4,No,Yes
Newcastle,11.8,17.8,3,NA,NA,NW,46,40,NA,0,16.8,Yes,No
Newcastle,5.8,17.2,0,NA,NA,SE,4,58,NA,3,15,No,No
Newcastle,5,21.3,0,NA,NA,NA,0,48,NA,0,20.4,No,Yes
Newcastle,11,23.5,1.4,NA,NA,NW,52,49,NA,2,22.3,Yes,No
Newcastle,10,20.4,0.2,NA,NA,NW,7,33,NA,1,19.4,No,No
Newcastle,5.8,18,0,NA,NA,NW,11,52,NA,1,16.5,No,No
Newcastle,5.7,18.3,0,NA,NA,SE,2,50,NA,7,15.8,No,Yes
Newcastle,9.7,13.5,1.8,NA,NA,NA,0,100,NA,8,11.8,Yes,Yes
Newcastle,9.4,19.4,2.6,NA,NA,NW,11,47,NA,5,18.8,Yes,No
Newcastle,10.8,19.2,0.1,NA,NA,NW,44,34,NA,1,18.2,No,No
Newcastle,8.8,17.8,0,NA,NA,NW,37,40,NA,2,17.4,No,No
Newcastle,10.2,18,0,NA,NA,SW,56,43,NA,1,17,No,No
Newcastle,6,17.5,0,NA,NA,SE,9,43,NA,1,15.8,No,No
Newcastle,6,19.2,0,NA,NA,SE,7,59,NA,1,17,No,No
Newcastle,6.6,19,0,NA,NA,SE,4,66,NA,5,17,No,No
Newcastle,6.7,22.9,0,NA,NA,NW,4,35,NA,2,22,No,No
Newcastle,10.1,24.8,0,NA,NA,NW,11,36,NA,7,23.8,No,Yes
Newcastle,14.4,27.5,2,NA,NA,NA,0,85,NA,7,19,Yes,Yes
